date,type,tree0,tree1,tree2,tree3
2008,T,"
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=0] - [[1.87, 'OrigId']]
  GTreeNodeBase [Childs=0] - [[3.43, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [>]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=2] - [T]
        GTreeNodeBase [Childs=0] - [[1.39, 'TargPagerank']]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=2] - [+]
          GTreeNodeBase [Childs=0] - [[0.92, 'OrigClustering']]
          GTreeNodeBase [Childs=0] - [[0.82, 'OrigId']]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[1.07, 'OrigId']]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=0] - [[0.7, 'OrigId']]
      GTreeNodeBase [Childs=2] - [max]
        GTreeNodeBase [Childs=0] - [[6.06, 'NormalizedRevDistance']]
        GTreeNodeBase [Childs=2] - [-]
          GTreeNodeBase [Childs=0] - [[2.8, 'RevDistance']]
          GTreeNodeBase [Childs=2] - [T]
            GTreeNodeBase [Childs=0] - [[4.68, 'NumberOfEdges']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[4.97, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[5.88, 'OrigId']]
"
2008,TL,"
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=2] - [opp]
        GTreeNodeBase [Childs=0] - [[9.4, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[0.5, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=2] - [N]
      GTreeNodeBase [Childs=2] - [opp]
        GTreeNodeBase [Childs=0] - [[9.4, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[0.5, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.5, 'OrigDegree']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[0.5, 'OrigDegree']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=0] - [[15.73, 'OrigId']]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=0] - [[6.85, 'TargPagerank']]
      GTreeNodeBase [Childs=0] - [[1.85, 'OrigEccentricity']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[10.64, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[0.5, 'OrigDegree']]
"
distance,1978,"
GTreeNodeBase [Childs=0] - [[0.75, 'Loop']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[5.52, 'Loop']]
  GTreeNodeBase [Childs=2] - [-]
    GTreeNodeBase [Childs=0] - [[9.48, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[3.12, 'NormalizedOrigDegree']]
","
GTreeNodeBase [Childs=0] - [[0.75, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.11, 'Loop']]
"
distance,1980,"
GTreeNodeBase [Childs=0] - [[5.49, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[10.93, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[8.45, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[8.45, 'Loop']]
"
distance,1982,"
GTreeNodeBase [Childs=0] - [[3.86, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.75, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[6.75, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[9.75, 'Loop']]
"
distance,1983,"
GTreeNodeBase [Childs=0] - [[10.32, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[13.11, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[13.11, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[11.35, 'Loop']]
"
distance,1986,,,,
distance,1989,"
GTreeNodeBase [Childs=0] - [[2.03, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.03, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.03, 'Loop']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[2.03, 'Loop']]
"
distance,1990,"
GTreeNodeBase [Childs=0] - [[3.19, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[0.13, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[3.19, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[3.19, 'CommonNeighbors']]
"
distance,1991,"
GTreeNodeBase [Childs=0] - [[5.42, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[13.64, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.57, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[19.3, 'Loop']]
"
distance,1992,"
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[5.42, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[5.42, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[5.42, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=0] - [[5.42, 'NormalizedDistance']]
"
distance,1993,"
GTreeNodeBase [Childs=0] - [[9.76, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[8.61, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.08, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.08, 'Loop']]
"
distance,1995,"
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[1.55, 'CommonNeighbors']]
    GTreeNodeBase [Childs=0] - [[4.88, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[8.07, 'OrigClustering']]
","
GTreeNodeBase [Childs=2] - [-]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=0] - [[1.55, 'CommonNeighbors']]
    GTreeNodeBase [Childs=2] - [-]
      GTreeNodeBase [Childs=2] - [-]
        GTreeNodeBase [Childs=0] - [[7.34, 'TargDegree']]
        GTreeNodeBase [Childs=0] - [[8.6, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[8.07, 'OrigClustering']]
  GTreeNodeBase [Childs=0] - [[4.37, 'TargClustering']]
","
GTreeNodeBase [Childs=2] - [log]
  GTreeNodeBase [Childs=0] - [[11.19, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[1.55, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[9.33, 'NormalizedOrigDegree']]
"
distance,1996,"
GTreeNodeBase [Childs=0] - [[3.63, 'Loop']]
","
GTreeNodeBase [Childs=2] - [exp]
  GTreeNodeBase [Childs=0] - [[3.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[3.1, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[20.09, 'Loop']]
"
distance,1997,"
GTreeNodeBase [Childs=0] - [[4.23, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.23, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.23, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[4.23, 'Loop']]
"
distance,1998,"
GTreeNodeBase [Childs=0] - [[9.57, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[9.57, 'Loop']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [+]
    GTreeNodeBase [Childs=0] - [[13.91, 'Loop']]
    GTreeNodeBase [Childs=0] - [[9.57, 'Loop']]
  GTreeNodeBase [Childs=0] - [[5.78, 'Loop']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=0] - [[9.57, 'Loop']]
  GTreeNodeBase [Childs=0] - [[9.57, 'Loop']]
"
distance,1999,"
GTreeNodeBase [Childs=0] - [[3.71, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=0] - [[9.37, 'TargId']]
  GTreeNodeBase [Childs=0] - [[3.71, 'Loop']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=0] - [[3.71, 'Loop']]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=0] - [[1.53, 'Distance']]
    GTreeNodeBase [Childs=0] - [[9.58, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [abs]
  GTreeNodeBase [Childs=0] - [[3.71, 'Loop']]
"
distance,2000,"
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[1.75, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [N]
    GTreeNodeBase [Childs=2] - [opp]
      GTreeNodeBase [Childs=0] - [[8.99, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [inv]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedRevDistance']]
","
GTreeNodeBase [Childs=2] - [H]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [exp]
      GTreeNodeBase [Childs=2] - [min]
        GTreeNodeBase [Childs=0] - [[7.92, 'NormalizedRevDistance']]
        GTreeNodeBase [Childs=2] - [/]
          GTreeNodeBase [Childs=0] - [[9.79, 'NormalizedRevDistance']]
          GTreeNodeBase [Childs=0] - [[1.79, 'NormalizedRevDistance']]
    GTreeNodeBase [Childs=0] - [[3.54, 'RevDistance']]
"
distance,2001,"
GTreeNodeBase [Childs=0] - [[8.46, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[5.22, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=0] - [[0.12, 'Loop']]
  GTreeNodeBase [Childs=2] - [exp]
    GTreeNodeBase [Childs=0] - [[5.53, 'TargPagerank']]
","
GTreeNodeBase [Childs=0] - [[2.16, 'Loop']]
"
distance,2002,"
GTreeNodeBase [Childs=0] - [[2.95, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[2.95, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[2.95, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[2.95, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[2.95, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[3.6, 'NormalizedOrigDegree']]
"
distance,2003,"
GTreeNodeBase [Childs=0] - [[7.96, 'Loop']]
","
GTreeNodeBase [Childs=2] - [min]
  GTreeNodeBase [Childs=2] - [*]
    GTreeNodeBase [Childs=0] - [[11.93, 'Loop']]
    GTreeNodeBase [Childs=0] - [[11.93, 'Loop']]
  GTreeNodeBase [Childs=0] - [[1.12, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.12, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[1.12, 'Loop']]
"
distance,2004,"
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[2.89, 'Loop']]
  GTreeNodeBase [Childs=2] - [T]
    GTreeNodeBase [Childs=0] - [[2.89, 'Loop']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=0] - [[2.94, 'Loop']]
  GTreeNodeBase [Childs=2] - [log]
    GTreeNodeBase [Childs=2] - [inv]
      GTreeNodeBase [Childs=0] - [[11.48, 'NormalizedTargId']]
","
GTreeNodeBase [Childs=2] - [+]
  GTreeNodeBase [Childs=2] - [abs]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=0] - [[2.94, 'Loop']]
        GTreeNodeBase [Childs=2] - [opp]
          GTreeNodeBase [Childs=2] - [log]
            GTreeNodeBase [Childs=0] - [[7.51, 'TargCloseness']]
  GTreeNodeBase [Childs=0] - [[2.94, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[2.94, 'Loop']]
"
distance,2005,"
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[3.93, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[6.07, 'TargId']]
","
GTreeNodeBase [Childs=2] - [inv]
  GTreeNodeBase [Childs=0] - [[3.93, 'TargId']]
","
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [min]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=0] - [[6.07, 'TargId']]
        GTreeNodeBase [Childs=0] - [[3.93, 'TargId']]
      GTreeNodeBase [Childs=0] - [[5.02, 'SameCommunity']]
    GTreeNodeBase [Childs=2] - [max]
      GTreeNodeBase [Childs=2] - [*]
        GTreeNodeBase [Childs=2] - [inv]
          GTreeNodeBase [Childs=0] - [[6.75, 'OrigPagerank']]
        GTreeNodeBase [Childs=0] - [[6.07, 'TargId']]
      GTreeNodeBase [Childs=0] - [[6.87, 'NormalizedRevDistance']]
  GTreeNodeBase [Childs=0] - [[3.93, 'NormalizedTargDegree']]
"
distance,2006,"
GTreeNodeBase [Childs=2] - [=]
  GTreeNodeBase [Childs=2] - [/]
    GTreeNodeBase [Childs=2] - [>]
      GTreeNodeBase [Childs=0] - [[0.01, 'CommonNeighbors']]
      GTreeNodeBase [Childs=0] - [[3.4, 'Loop']]
    GTreeNodeBase [Childs=2] - [abs]
      GTreeNodeBase [Childs=0] - [[2.68, 'SameCommunity']]
  GTreeNodeBase [Childs=0] - [[7.1, 'NormalizedDistance']]
","
GTreeNodeBase [Childs=2] - [*]
  GTreeNodeBase [Childs=2] - [=]
    GTreeNodeBase [Childs=2] - [/]
      GTreeNodeBase [Childs=2] - [N]
        GTreeNodeBase [Childs=0] - [[6.66, 'Loop']]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=0] - [[6.45, 'NormalizedRevDistance']]
        GTreeNodeBase [Childs=0] - [[1.33, 'OrigId']]
    GTreeNodeBase [Childs=0] - [[7.1, 'NormalizedDistance']]
  GTreeNodeBase [Childs=0] - [[1.25, 'OrigId']]
","
GTreeNodeBase [Childs=2] - [/]
  GTreeNodeBase [Childs=2] - [<]
    GTreeNodeBase [Childs=2] - [=]
      GTreeNodeBase [Childs=2] - [/]
        GTreeNodeBase [Childs=2] - [>]
          GTreeNodeBase [Childs=0] - [[0.01, 'Random']]
          GTreeNodeBase [Childs=0] - [[3.4, 'Loop']]
        GTreeNodeBase [Childs=0] - [[18.48, 'CommonNeighbors']]
      GTreeNodeBase [Childs=2] - [T]
        GTreeNodeBase [Childs=0] - [[7.6, 'TargId']]
    GTreeNodeBase [Childs=0] - [[0.01, 'CommonNeighbors']]
  GTreeNodeBase [Childs=0] - [[11.43, 'CommonNeighbors']]
","
GTreeNodeBase [Childs=0] - [[1.31, 'CommonNeighbors']]
"
distance,2008,"
GTreeNodeBase [Childs=0] - [[5.25, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.25, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.25, 'Loop']]
","
GTreeNodeBase [Childs=0] - [[5.25, 'Loop']]
"
